txn_id,account_id,txn_date,txn_type,amount,channel
TXN00002694,ACC00001036,2023-02-11 05:16:36,WITHDRAWAL,80019.39,ATM
TXN00002695,ACC00001093,2023-09-04 05:30:06,DEPOSIT,70701.66,ONLINE
TXN00002696,ACC00001148,2023-04-14 18:11:10,TRANSFER,92831.32,MOBILE
TXN00002697,ACC00002604,2023-05-29 20:53:42,DEPOSIT,20477.06,ATM
TXN00002698,ACC00007416,2023-12-12 08:41:36,TRANSFER,92515.00,ATM
TXN00002699,ACC00006434,2023-11-06 12:00:01,PAYMENT,3757.30,MOBILE
TXN00002700,ACC00009481,2023-02-02 19:33:28,WITHDRAWAL,42544.38,ONLINE
TXN00002701,ACC00007741,2023-06-20 08:22:07,PAYMENT,56670.73,MOBILE
TXN00002702,ACC00006520,2023-12-24 01:23:56,PAYMENT,61061.11,ONLINE
TXN00002703,ACC00007241,2023-04-02 22:02:27,DEPOSIT,89012.09,BRANCH
TXN00002704,ACC00005961,2023-08-13 03:59:17,WITHDRAWAL,36492.77,POS
TXN00002705,ACC00008428,2023-01-03 03:05:32,TRANSFER,392.62,POS
TXN00002706,ACC00002703,2023-10-14 15:56:28,TRANSFER,91411.10,MOBILE
TXN00002707,ACC00001832,2023-08-26 02:46:21,TRANSFER,76657.61,ONLINE
TXN00002708,ACC00006430,2023-12-31 06:07:19,DEPOSIT,38026.31,MOBILE
TXN00002709,ACC00004615,2023-07-16 07:51:15,DEPOSIT,53553.75,POS
TXN00002710,ACC00004414,2023-08-11 01:19:21,TRANSFER,90967.41,POS
TXN00002711,ACC00005821,2023-11-09 03:30:05,DEPOSIT,52572.72,ONLINE
TXN00002712,ACC00005545,2023-05-27 20:23:23,WITHDRAWAL,23067.40,BRANCH
TXN00002713,ACC00009047,2023-03-01 15:48:24,TRANSFER,92103.80,MOBILE
TXN00002714,ACC00005497,2023-01-24 23:36:45,WITHDRAWAL,42663.86,ONLINE
TXN00002715,ACC00006623,2023-04-11 02:09:08,TRANSFER,22557.79,ATM
TXN00002716,ACC00007670,2023-11-27 14:39:35,WITHDRAWAL,2532.84,ONLINE
TXN00002717,ACC00006752,2023-06-07 02:19:43,DEPOSIT,60838.20,BRANCH
TXN00002718,ACC00005141,2023-03-11 20:00:18,WITHDRAWAL,79667.76,POS
TXN00002719,ACC00003113,2023-01-08 20:46:54,DEPOSIT,95278.53,BRANCH
TXN00002720,ACC00007909,2023-08-08 09:29:38,TRANSFER,16425.39,ONLINE
TXN00002721,ACC00005830,2023-06-15 09:07:53,DEPOSIT,52258.11,BRANCH
TXN00002722,ACC00007148,2023-01-03 03:01:31,DEPOSIT,21568.74,POS
TXN00002723,ACC00000562,2023-01-16 05:21:25,WITHDRAWAL,89442.84,BRANCH
TXN00002724,ACC00001170,2023-10-27 05:21:34,WITHDRAWAL,19746.02,MOBILE
TXN00002725,ACC00004892,2023-05-30 21:56:10,TRANSFER,78995.73,ONLINE
TXN00002726,ACC00006067,2023-01-17 07:02:05,WITHDRAWAL,14951.83,ONLINE
TXN00002727,ACC00008135,2023-08-01 10:13:45,PAYMENT,26047.82,ONLINE
TXN00002728,ACC00009640,2023-01-10 20:01:12,DEPOSIT,93050.63,ATM
TXN00002729,ACC00004623,2023-04-07 04:36:10,WITHDRAWAL,76430.56,POS
TXN00002730,ACC00006047,2023-07-20 00:13:11,PAYMENT,82706.49,POS
TXN00002731,ACC00000049,2023-03-08 19:56:06,PAYMENT,74565.12,POS
TXN00002732,ACC00007717,2023-03-04 20:53:16,PAYMENT,65362.43,POS
TXN00002733,ACC00005821,2023-09-13 13:24:48,WITHDRAWAL,56702.19,POS
TXN00002734,ACC00007944,2023-07-16 15:06:46,DEPOSIT,62354.73,POS
TXN00002735,ACC00005472,2023-11-26 22:00:19,WITHDRAWAL,19136.34,ONLINE
TXN00002736,ACC00003843,2023-04-02 07:23:05,WITHDRAWAL,47061.14,POS
TXN00002737,ACC00003701,2023-01-06 13:41:56,TRANSFER,29911.08,MOBILE
TXN00002738,ACC00008888,2023-12-24 18:03:18,DEPOSIT,94040.01,BRANCH
TXN00002739,ACC00005613,2023-01-07 05:27:50,PAYMENT,45221.91,BRANCH
TXN00002740,ACC00009680,2023-07-06 14:41:08,DEPOSIT,61313.62,MOBILE
TXN00002741,ACC00009928,2023-02-09 21:54:56,DEPOSIT,7006.40,MOBILE
TXN00002742,ACC00002086,2023-12-17 00:09:19,DEPOSIT,9579.21,BRANCH
TXN00002743,ACC00000403,2023-08-02 19:48:37,PAYMENT,97735.96,ONLINE
TXN00002744,ACC00008379,2023-06-29 08:11:41,TRANSFER,503.31,MOBILE
TXN00002745,ACC00002711,2023-02-23 21:00:44,TRANSFER,21280.06,ONLINE
TXN00002746,ACC00005602,2023-11-01 10:07:37,WITHDRAWAL,72040.85,POS
TXN00002747,ACC00008959,2023-08-03 04:20:13,TRANSFER,30989.21,ONLINE
TXN00002748,ACC00008045,2023-10-26 10:00:59,TRANSFER,32579.84,ONLINE
TXN00002749,ACC00003963,2023-08-15 16:07:49,TRANSFER,24296.83,ATM
TXN00002750,ACC00006118,2023-11-03 15:18:38,TRANSFER,1917.09,ONLINE
TXN00002751,ACC00005552,2023-02-09 03:00:27,WITHDRAWAL,3810.35,ONLINE
TXN00002752,ACC00007506,2023-12-21 08:48:26,WITHDRAWAL,49639.52,ONLINE
TXN00002753,ACC00006108,2023-03-03 20:46:36,PAYMENT,60181.23,ONLINE
TXN00002754,ACC00007812,2023-12-21 02:52:31,WITHDRAWAL,32705.38,POS
TXN00002755,ACC00006741,2023-09-13 18:33:19,DEPOSIT,65444.68,ATM
TXN00002756,ACC00005127,2023-04-30 00:33:48,PAYMENT,78826.58,POS
TXN00002757,ACC00009087,2023-01-21 01:46:19,WITHDRAWAL,19545.77,ATM
TXN00002758,ACC00009215,2023-01-16 01:45:51,PAYMENT,1237.92,ATM
TXN00002759,ACC00000376,2023-08-02 04:54:21,TRANSFER,37784.72,ONLINE
TXN00002760,ACC00007648,2023-07-18 23:10:33,WITHDRAWAL,4659.13,ONLINE
TXN00002761,ACC00009602,2023-07-06 19:03:42,PAYMENT,41843.66,ONLINE
TXN00002762,ACC00005162,2023-05-17 01:39:23,DEPOSIT,50054.96,MOBILE
TXN00002763,ACC00004255,2023-08-30 09:09:45,DEPOSIT,72659.48,BRANCH
TXN00002764,ACC00003837,2023-12-03 14:53:49,PAYMENT,70421.52,POS
TXN00002765,ACC00008706,2023-07-05 14:23:41,TRANSFER,73912.28,ATM
TXN00002766,ACC00008644,2023-03-22 05:11:56,DEPOSIT,11749.24,BRANCH
TXN00002767,ACC00007763,2023-08-03 05:11:50,WITHDRAWAL,81412.28,MOBILE
TXN00002768,ACC00003295,2023-02-08 06:13:39,TRANSFER,61147.97,ATM
TXN00002769,ACC00001590,2023-05-25 02:24:26,WITHDRAWAL,30.22,POS
TXN00002770,ACC00006595,2023-12-23 06:54:49,WITHDRAWAL,96743.54,ONLINE
TXN00002771,ACC00000390,2023-08-28 18:51:05,DEPOSIT,5684.55,POS
TXN00002772,ACC00002967,2023-12-10 19:41:42,PAYMENT,74353.59,ATM
TXN00002773,ACC00006731,2023-09-22 02:59:16,WITHDRAWAL,73415.64,ATM
TXN00002774,ACC00009390,2023-03-12 02:15:54,WITHDRAWAL,40165.05,MOBILE
TXN00002775,ACC00000175,2023-08-20 00:03:22,TRANSFER,70693.19,BRANCH
TXN00002776,ACC00002197,2023-07-16 14:58:40,DEPOSIT,29810.52,ATM
TXN00002777,ACC00009638,2023-09-10 10:47:24,DEPOSIT,61318.70,POS
TXN00002778,ACC00007213,2023-09-02 18:02:19,PAYMENT,95013.75,BRANCH
TXN00002779,ACC00006351,2023-06-03 19:53:45,WITHDRAWAL,41004.90,POS
TXN00002780,ACC00007554,2023-12-07 21:32:36,DEPOSIT,12825.49,ATM
TXN00002781,ACC00004767,2023-06-22 16:00:47,TRANSFER,12404.79,ONLINE
TXN00002782,ACC00002460,2023-08-17 05:17:02,WITHDRAWAL,12178.78,ATM
TXN00002783,ACC00001044,2023-05-10 12:19:26,PAYMENT,26226.71,POS
TXN00002784,ACC00007581,2023-06-10 11:21:32,WITHDRAWAL,7597.98,POS
TXN00002785,ACC00008880,2023-02-10 11:51:32,DEPOSIT,71228.71,ATM
TXN00002786,ACC00002870,2023-04-14 11:38:58,PAYMENT,8823.06,ATM
TXN00002787,ACC00008282,2023-09-13 01:38:19,PAYMENT,20087.44,POS
TXN00002788,ACC00005713,2023-12-16 19:13:04,TRANSFER,44157.92,ONLINE
TXN00002789,ACC00005305,2023-12-03 11:16:40,WITHDRAWAL,48742.20,BRANCH
TXN00002790,ACC00006877,2023-01-08 15:31:08,WITHDRAWAL,45837.09,BRANCH
TXN00002791,ACC00004658,2023-05-03 02:27:50,WITHDRAWAL,39885.16,POS
TXN00002792,ACC00003711,2023-11-25 16:33:36,TRANSFER,55192.36,MOBILE
TXN00002793,ACC00003820,2023-10-04 12:20:03,TRANSFER,86342.03,POS
TXN00002794,ACC00006605,2023-06-26 09:51:24,DEPOSIT,57334.88,BRANCH
TXN00002795,ACC00007830,2023-02-20 05:51:15,WITHDRAWAL,88900.79,POS
TXN00002796,ACC00000482,2023-10-15 19:59:47,TRANSFER,67432.58,POS
TXN00002797,ACC00009051,2023-09-11 06:20:27,WITHDRAWAL,88155.15,ATM
TXN00002798,ACC00003853,2023-10-04 11:30:20,DEPOSIT,50274.23,ONLINE
TXN00002799,ACC00003988,2023-07-15 15:43:32,TRANSFER,33107.80,MOBILE
TXN00002800,ACC00002828,2023-03-24 05:41:04,DEPOSIT,6174.96,MOBILE
TXN00002801,ACC00007901,2023-04-21 10:24:52,PAYMENT,79245.04,ATM
TXN00002802,ACC00002178,2023-06-17 11:24:03,TRANSFER,82526.20,ONLINE
TXN00002803,ACC00004109,2023-11-15 11:00:27,TRANSFER,53291.30,ONLINE
TXN00002804,ACC00006858,2023-12-23 01:30:33,TRANSFER,4350.59,ATM
TXN00002805,ACC00009388,2023-11-28 17:57:36,TRANSFER,79527.80,MOBILE
TXN00002806,ACC00001179,2023-02-13 05:47:46,DEPOSIT,25195.71,POS
TXN00002807,ACC00009008,2023-07-23 16:30:01,PAYMENT,29396.77,ATM
TXN00002808,ACC00004327,2023-09-08 17:10:20,TRANSFER,2972.07,POS
TXN00002809,ACC00004353,2023-11-03 19:45:20,PAYMENT,88271.37,ATM
TXN00002810,ACC00009422,2023-12-30 20:26:29,WITHDRAWAL,30637.16,MOBILE
TXN00002811,ACC00009609,2023-08-18 12:22:35,TRANSFER,65413.63,ATM
TXN00002812,ACC00000079,2023-03-03 11:48:14,WITHDRAWAL,11899.11,MOBILE
TXN00002813,ACC00005842,2023-07-06 18:49:24,DEPOSIT,25335.39,MOBILE
TXN00002814,ACC00001815,2023-03-31 20:04:43,TRANSFER,5838.45,ATM
TXN00002815,ACC00008754,2023-02-12 11:21:34,TRANSFER,37925.00,BRANCH
TXN00002816,ACC00000018,2023-06-30 14:00:57,DEPOSIT,2566.63,ATM
TXN00002817,ACC00004701,2023-06-06 05:33:59,PAYMENT,30952.44,ONLINE
TXN00002818,ACC00009576,2023-07-22 02:22:02,TRANSFER,22615.49,BRANCH
TXN00002819,ACC00009300,2023-03-10 20:20:21,TRANSFER,17419.33,ONLINE
TXN00002820,ACC00007368,2023-03-12 03:39:53,WITHDRAWAL,57967.06,POS
TXN00002821,ACC00009850,2023-11-05 07:31:01,TRANSFER,78684.33,POS
TXN00002822,ACC00009045,2023-12-06 02:49:09,DEPOSIT,17134.41,POS
TXN00002823,ACC00007009,2023-05-06 10:39:29,DEPOSIT,98488.47,MOBILE
TXN00002824,ACC00005338,2023-01-06 01:02:21,TRANSFER,75797.25,BRANCH
TXN00002825,ACC00003657,2023-09-06 10:27:15,DEPOSIT,87166.74,POS
TXN00002826,ACC00000398,2023-06-10 07:30:35,DEPOSIT,78663.92,POS
TXN00002827,ACC00003708,2023-10-22 05:11:04,TRANSFER,420.36,MOBILE
TXN00002828,ACC00001894,2023-08-29 09:08:55,DEPOSIT,92206.07,BRANCH
TXN00002829,ACC00007008,2023-12-01 20:44:09,DEPOSIT,11795.62,ATM
TXN00002830,ACC00005354,2023-03-07 03:52:41,WITHDRAWAL,80527.00,ATM
TXN00002831,ACC00006782,2023-08-02 09:17:08,PAYMENT,6020.23,BRANCH
TXN00002832,ACC00008109,2023-10-29 23:15:03,WITHDRAWAL,33875.96,POS
TXN00002833,ACC00004681,2023-01-11 07:56:42,DEPOSIT,45720.85,BRANCH
TXN00002834,ACC00002262,2023-11-19 19:52:31,TRANSFER,82745.23,MOBILE
TXN00002835,ACC00003504,2023-07-27 22:58:21,TRANSFER,77768.05,POS
TXN00002836,ACC00009517,2023-09-11 08:09:07,WITHDRAWAL,49749.67,ONLINE
TXN00002837,ACC00004882,2023-09-18 02:02:23,WITHDRAWAL,10506.82,ONLINE
TXN00002838,ACC00007390,2023-07-25 00:01:28,WITHDRAWAL,48941.10,ONLINE
TXN00002839,ACC00002525,2023-12-26 23:42:12,TRANSFER,48458.33,ONLINE
TXN00002840,ACC00004816,2023-07-22 01:26:27,WITHDRAWAL,43345.76,ATM
TXN00002841,ACC00008065,2023-04-19 14:49:39,TRANSFER,94567.86,POS
TXN00002842,ACC00007642,2023-02-25 17:51:51,DEPOSIT,84292.03,MOBILE
TXN00002843,ACC00006841,2023-08-05 23:41:17,PAYMENT,53074.96,BRANCH
TXN00002844,ACC00003946,2023-09-15 08:44:41,WITHDRAWAL,11662.13,ATM
TXN00002845,ACC00001354,2023-10-28 00:10:46,PAYMENT,13786.82,BRANCH
TXN00002846,ACC00007527,2023-09-16 04:28:03,DEPOSIT,28588.91,ATM
TXN00002847,ACC00003121,2023-06-04 20:09:49,DEPOSIT,40472.12,MOBILE
TXN00002848,ACC00005081,2023-04-19 10:35:27,WITHDRAWAL,32237.65,POS
TXN00002849,ACC00005168,2023-06-10 11:19:43,TRANSFER,84571.04,MOBILE
TXN00002850,ACC00008956,2023-08-28 03:29:43,TRANSFER,53293.43,ATM
TXN00002851,ACC00003366,2023-01-11 13:04:06,TRANSFER,13492.76,ONLINE
TXN00002852,ACC00006809,2023-11-22 07:26:08,TRANSFER,92055.24,ONLINE
TXN00002853,ACC00006256,2023-09-22 13:49:58,WITHDRAWAL,72379.59,BRANCH
TXN00002854,ACC00000821,2023-05-27 04:46:55,TRANSFER,99274.00,POS
TXN00002855,ACC00006402,2023-07-03 17:58:25,TRANSFER,57536.74,POS
TXN00002856,ACC00004314,2023-02-03 07:11:10,DEPOSIT,6342.25,MOBILE
TXN00002857,ACC00002988,2023-03-15 15:42:18,TRANSFER,1789.20,BRANCH
TXN00002858,ACC00005632,2023-07-18 06:32:34,PAYMENT,88438.52,ATM
TXN00002859,ACC00009574,2023-04-11 12:45:48,WITHDRAWAL,27304.21,BRANCH
TXN00002860,ACC00001222,2023-05-13 16:17:05,DEPOSIT,47617.01,POS
TXN00002861,ACC00002466,2023-07-12 13:43:15,WITHDRAWAL,99537.72,POS
TXN00002862,ACC00007357,2023-08-20 15:56:01,WITHDRAWAL,24311.61,ONLINE
TXN00002863,ACC00000831,2023-06-03 12:25:05,WITHDRAWAL,20474.86,MOBILE
TXN00002864,ACC00002619,2023-11-16 08:27:18,PAYMENT,70288.12,ATM
TXN00002865,ACC00007252,2023-08-27 23:05:54,WITHDRAWAL,47166.78,ONLINE
TXN00002866,ACC00005696,2023-07-26 22:12:56,PAYMENT,47619.58,POS
TXN00002867,ACC00001625,2023-05-07 08:01:12,TRANSFER,66710.13,ONLINE
TXN00002868,ACC00004275,2023-01-26 12:38:25,TRANSFER,27862.96,BRANCH
TXN00002869,ACC00003990,2023-01-30 09:33:52,WITHDRAWAL,36230.45,ATM
TXN00002870,ACC00000340,2023-01-02 18:24:15,DEPOSIT,53999.31,BRANCH
TXN00002871,ACC00003154,2023-08-29 20:14:37,PAYMENT,94019.60,BRANCH
TXN00002872,ACC00006875,2023-09-14 23:02:24,TRANSFER,95313.59,ATM
TXN00002873,ACC00008590,2023-10-04 17:25:14,DEPOSIT,56854.99,BRANCH
TXN00002874,ACC00009503,2023-02-20 12:33:36,PAYMENT,17427.67,ATM
TXN00002875,ACC00003150,2023-08-13 03:02:22,PAYMENT,36437.49,BRANCH
TXN00002876,ACC00009129,2023-01-07 07:13:55,DEPOSIT,28911.69,POS
TXN00002877,ACC00005822,2023-09-28 20:38:38,PAYMENT,70815.48,POS
TXN00002878,ACC00003010,2023-08-20 10:14:09,TRANSFER,70155.76,MOBILE
TXN00002879,ACC00009876,2023-01-05 17:35:04,PAYMENT,57394.14,POS
TXN00002880,ACC00007749,2023-01-03 22:28:13,TRANSFER,27903.44,ATM
TXN00002881,ACC00007702,2023-04-24 23:31:13,DEPOSIT,75084.74,ONLINE
TXN00002882,ACC00003502,2023-03-02 16:41:06,DEPOSIT,1157.14,BRANCH
TXN00002883,ACC00002397,2023-01-04 04:00:01,TRANSFER,41903.34,POS
TXN00002884,ACC00006227,2023-02-10 00:26:14,PAYMENT,59362.65,MOBILE
TXN00002885,ACC00002059,2023-12-20 10:42:14,PAYMENT,72719.63,MOBILE
TXN00002886,ACC00003223,2023-06-08 23:21:14,WITHDRAWAL,88405.40,BRANCH
TXN00002887,ACC00004572,2023-10-23 05:42:38,DEPOSIT,41841.18,POS
TXN00002888,ACC00005255,2023-11-29 23:21:21,PAYMENT,68624.15,BRANCH
TXN00002889,ACC00000586,2023-04-02 22:04:02,PAYMENT,86956.80,BRANCH
TXN00002890,ACC00007219,2023-02-27 15:00:17,TRANSFER,40713.55,BRANCH
TXN00002891,ACC00002850,2023-10-19 05:28:31,PAYMENT,36566.76,MOBILE
TXN00002892,ACC00004468,2023-12-22 05:08:41,WITHDRAWAL,28870.32,ONLINE
TXN00002893,ACC00005961,2023-11-13 19:55:47,TRANSFER,4309.41,MOBILE
TXN00002894,ACC00000269,2023-11-02 01:34:30,DEPOSIT,48108.55,ATM
TXN00002895,ACC00003519,2023-04-18 17:29:50,PAYMENT,20905.99,ONLINE
TXN00002896,ACC00002018,2023-08-14 01:06:50,PAYMENT,19294.70,MOBILE
TXN00002897,ACC00009017,2023-01-22 14:41:45,PAYMENT,82651.55,ATM
TXN00002898,ACC00000236,2023-08-15 00:54:12,PAYMENT,63843.99,MOBILE
TXN00002899,ACC00000336,2023-03-17 10:40:08,PAYMENT,39306.05,ONLINE
TXN00002900,ACC00004631,2023-04-19 15:43:47,DEPOSIT,96590.79,POS
TXN00002901,ACC00006658,2023-10-26 00:06:30,TRANSFER,25885.92,ONLINE
TXN00002902,ACC00004180,2023-02-05 06:08:06,PAYMENT,8572.11,POS
TXN00002903,ACC00006244,2023-07-19 13:26:38,TRANSFER,19331.86,BRANCH
TXN00002904,ACC00002885,2023-05-17 14:42:23,WITHDRAWAL,82899.65,BRANCH
TXN00002905,ACC00007402,2023-08-01 08:32:19,PAYMENT,68073.54,ATM
TXN00002906,ACC00007277,2023-09-02 04:10:28,DEPOSIT,85213.86,BRANCH
TXN00002907,ACC00003069,2023-11-24 10:05:03,TRANSFER,1024.45,ATM
TXN00002908,ACC00001971,2023-10-24 08:14:54,PAYMENT,15680.86,ONLINE
TXN00002909,ACC00009430,2023-02-14 17:55:50,DEPOSIT,21658.62,ONLINE
TXN00002910,ACC00009292,2023-01-18 22:28:06,WITHDRAWAL,76710.44,ATM
TXN00002911,ACC00002822,2023-08-31 07:15:21,TRANSFER,33740.63,ATM
TXN00002912,ACC00003948,2023-04-17 22:33:02,DEPOSIT,56494.75,POS
TXN00002913,ACC00004295,2023-09-12 15:46:16,PAYMENT,59197.09,MOBILE
TXN00002914,ACC00007760,2023-12-21 21:56:10,PAYMENT,85550.93,ATM
TXN00002915,ACC00001357,2023-09-13 18:51:15,WITHDRAWAL,72103.29,ATM
TXN00002916,ACC00000455,2023-01-03 10:15:01,DEPOSIT,54422.85,BRANCH
TXN00002917,ACC00007139,2023-04-10 10:37:39,WITHDRAWAL,60889.98,ONLINE
TXN00002918,ACC00008885,2023-11-09 23:44:30,TRANSFER,31479.86,POS
TXN00002919,ACC00001434,2023-01-22 00:44:26,TRANSFER,99330.76,MOBILE
TXN00002920,ACC00002186,2023-10-04 20:25:26,TRANSFER,15096.61,POS
TXN00002921,ACC00007143,2023-11-10 06:21:46,DEPOSIT,49769.34,ONLINE
TXN00002922,ACC00009081,2023-10-08 12:14:06,WITHDRAWAL,80883.13,ONLINE
TXN00002923,ACC00008477,2023-04-15 15:51:43,PAYMENT,31574.15,ATM
TXN00002924,ACC00002049,2023-11-30 00:42:22,PAYMENT,90239.79,MOBILE
TXN00002925,ACC00002718,2023-11-26 16:15:36,DEPOSIT,26740.94,ATM
TXN00002926,ACC00001888,2023-11-26 22:22:17,PAYMENT,52896.89,MOBILE
TXN00002927,ACC00000016,2023-06-02 21:08:12,DEPOSIT,71825.94,POS
TXN00002928,ACC00003954,2023-11-12 13:00:50,DEPOSIT,72932.21,ONLINE
TXN00002929,ACC00004490,2023-01-27 03:25:14,WITHDRAWAL,75952.01,BRANCH
TXN00002930,ACC00008316,2023-04-19 05:25:18,PAYMENT,66906.60,MOBILE
TXN00002931,ACC00007841,2023-07-11 22:51:44,TRANSFER,33926.46,MOBILE
TXN00002932,ACC00005953,2023-01-14 05:57:54,DEPOSIT,27655.12,BRANCH
TXN00002933,ACC00002568,2023-06-15 12:49:21,DEPOSIT,11527.06,ONLINE
TXN00002934,ACC00009173,2023-07-01 16:16:31,WITHDRAWAL,87391.19,ONLINE
TXN00002935,ACC00005770,2023-11-13 07:49:50,PAYMENT,28022.50,POS
TXN00002936,ACC00009907,2023-09-14 23:03:42,WITHDRAWAL,52022.18,POS
TXN00002937,ACC00008278,2023-01-16 02:29:56,PAYMENT,63555.47,ATM
TXN00002938,ACC00002211,2023-11-23 09:33:30,DEPOSIT,69130.55,BRANCH
TXN00002939,ACC00009053,2023-07-08 08:20:31,PAYMENT,10856.60,ONLINE
TXN00002940,ACC00009681,2023-12-08 17:46:23,DEPOSIT,4779.57,ATM
TXN00002941,ACC00009708,2023-08-26 05:16:46,PAYMENT,56905.73,MOBILE
TXN00002942,ACC00007061,2023-06-03 21:54:59,DEPOSIT,85544.71,ATM
TXN00002943,ACC00004858,2023-09-05 14:25:04,PAYMENT,15170.65,MOBILE
TXN00002944,ACC00000581,2023-04-15 03:24:55,PAYMENT,73250.03,POS
TXN00002945,ACC00006636,2023-05-04 17:33:15,DEPOSIT,81745.85,ATM
TXN00002946,ACC00000458,2023-06-19 19:50:25,TRANSFER,377.67,ONLINE
TXN00002947,ACC00002339,2023-10-05 11:08:46,PAYMENT,34101.65,MOBILE
TXN00002948,ACC00002788,2023-02-08 19:54:45,DEPOSIT,69642.82,ATM
TXN00002949,ACC00007459,2023-04-30 20:59:43,TRANSFER,27576.51,BRANCH
TXN00002950,ACC00003669,2023-10-18 22:07:32,WITHDRAWAL,35815.62,POS
TXN00002951,ACC00000105,2023-02-11 17:44:07,TRANSFER,93744.25,POS
TXN00002952,ACC00004543,2023-08-01 07:39:58,WITHDRAWAL,56132.76,ONLINE
TXN00002953,ACC00008434,2023-07-17 07:14:54,PAYMENT,36168.33,BRANCH
TXN00002954,ACC00007244,2023-06-12 02:48:11,PAYMENT,90685.31,ONLINE
TXN00002955,ACC00000881,2023-07-01 19:55:49,WITHDRAWAL,336.52,ONLINE
TXN00002956,ACC00000565,2023-05-30 10:21:40,WITHDRAWAL,35707.44,ONLINE
TXN00002957,ACC00006469,2023-03-28 14:28:23,TRANSFER,53170.31,POS
TXN00002958,ACC00001010,2023-10-19 14:57:10,PAYMENT,44253.63,POS
TXN00002959,ACC00002418,2023-03-10 04:29:30,WITHDRAWAL,25802.06,ATM
TXN00002960,ACC00001876,2023-06-17 22:45:33,DEPOSIT,89377.66,ONLINE
TXN00002961,ACC00008571,2023-03-11 22:54:11,WITHDRAWAL,31326.41,POS
TXN00002962,ACC00005196,2023-05-12 14:57:20,TRANSFER,24920.13,ATM
TXN00002963,ACC00002359,2023-01-03 08:00:41,WITHDRAWAL,3008.42,ONLINE
TXN00002964,ACC00000507,2023-05-12 03:08:19,TRANSFER,19440.09,POS
TXN00002965,ACC00004511,2023-11-12 21:38:07,DEPOSIT,31539.56,POS
TXN00002966,ACC00006295,2023-05-02 15:13:35,TRANSFER,36255.54,MOBILE
TXN00002967,ACC00004865,2023-01-14 20:39:54,PAYMENT,92968.58,ONLINE
TXN00002968,ACC00002075,2023-04-05 08:06:02,WITHDRAWAL,72758.68,POS
TXN00002969,ACC00004133,2023-03-08 07:07:29,TRANSFER,63612.73,ATM
TXN00002970,ACC00000446,2023-10-17 11:27:46,TRANSFER,20261.16,ONLINE
TXN00002971,ACC00004325,2023-06-22 21:46:03,PAYMENT,30344.13,ONLINE
TXN00002972,ACC00008599,2023-03-05 19:53:47,WITHDRAWAL,58561.41,ONLINE
TXN00002973,ACC00005802,2023-09-15 01:14:00,TRANSFER,77056.24,ONLINE
TXN00002974,ACC00008374,2023-05-16 15:43:44,WITHDRAWAL,79389.21,BRANCH
TXN00002975,ACC00000383,2023-07-05 03:35:10,TRANSFER,49821.23,ONLINE
TXN00002976,ACC00006528,2023-10-16 20:16:14,WITHDRAWAL,63775.70,BRANCH
TXN00002977,ACC00009594,2023-08-30 06:12:24,WITHDRAWAL,56911.54,POS
TXN00002978,ACC00002617,2023-01-17 06:01:06,PAYMENT,6134.88,ONLINE
TXN00002979,ACC00009697,2023-01-12 18:47:52,WITHDRAWAL,31891.11,MOBILE
TXN00002980,ACC00001141,2023-05-24 05:03:02,WITHDRAWAL,85341.26,BRANCH
TXN00002981,ACC00002095,2023-05-28 19:06:33,DEPOSIT,79979.23,ATM
TXN00002982,ACC00004112,2023-11-16 19:09:34,WITHDRAWAL,55179.37,ATM
TXN00002983,ACC00009974,2023-12-23 09:42:36,DEPOSIT,54441.27,POS
TXN00002984,ACC00007032,2023-03-12 04:35:05,PAYMENT,40887.78,ONLINE
TXN00002985,ACC00008033,2023-11-25 01:49:35,PAYMENT,55584.88,BRANCH
TXN00002986,ACC00004797,2023-01-29 22:15:24,DEPOSIT,45421.58,ONLINE
TXN00002987,ACC00007275,2023-06-12 22:53:43,WITHDRAWAL,48272.89,BRANCH
TXN00002988,ACC00004870,2023-01-12 10:30:20,DEPOSIT,73131.75,ATM
TXN00002989,ACC00003283,2023-10-25 21:48:27,PAYMENT,56842.40,ATM
TXN00002990,ACC00001783,2023-10-01 05:25:13,TRANSFER,32660.08,ATM
TXN00002991,ACC00007422,2023-11-29 06:15:25,TRANSFER,39447.56,POS
TXN00002992,ACC00000600,2023-01-09 15:14:15,PAYMENT,86217.24,POS
TXN00002993,ACC00005763,2023-01-03 09:59:02,WITHDRAWAL,73313.94,MOBILE
TXN00002994,ACC00008341,2023-01-01 06:58:34,DEPOSIT,20314.93,ATM
TXN00002995,ACC00008506,2023-09-11 01:09:33,DEPOSIT,3522.75,POS
TXN00002996,ACC00006741,2023-10-11 08:26:06,WITHDRAWAL,30145.87,ONLINE
TXN00002997,ACC00001957,2023-03-10 10:53:49,WITHDRAWAL,93582.60,BRANCH
TXN00002998,ACC00009623,2023-11-30 07:39:27,WITHDRAWAL,75877.30,ATM
TXN00002999,ACC00004317,2023-01-07 19:01:27,DEPOSIT,37311.75,ONLINE
TXN00003000,ACC00000752,2023-06-13 02:03:01,DEPOSIT,85020.24,MOBILE
TXN00003001,ACC00008951,2023-01-14 07:59:42,WITHDRAWAL,55623.64,ATM
TXN00003002,ACC00009411,2023-02-05 17:35:45,TRANSFER,18561.18,ATM
TXN00003003,ACC00006103,2023-01-15 01:42:11,TRANSFER,62244.32,ATM
TXN00003004,ACC00001617,2023-11-01 05:16:47,TRANSFER,41463.53,ATM
